timestamp,lat,lon,temperature,humidity,moisture,N,P,K,pH_Value,Rainfall,Crop,Soil_Type,Variety
2024-02-28 07:09:56,8.480984306179346,4.532388973475371,14.328330473057363,33.14705187826146,50.27705495187244,93.7056869229952,35.49131470951244,29.652165446311667,7.845230381001651,347.127097354832,Sugarcane,Sandy,Co 99004
2024-02-28 08:09:56,8.483692332899977,4.538256123694966,35.134013410987166,49.49390118694382,18.081498459752627,130.82751062406982,13.272432659343435,61.08820268155936,7.729436770303002,59.41565590403776,Maize,Silt,Dent
2024-02-28 09:09:56,8.48085684140595,4.539640934285745,26.24865894467992,58.99149554347399,44.36378216041736,23.830112933745088,60.06391560349906,69.01816652634783,6.969871941087911,239.3853884170825,Sugarcane,Saline,Co 0238
2024-02-28 10:09:56,8.479421758588058,4.526638963077644,38.50654002855593,57.305964714845445,41.62701560658274,120.69213333486256,14.255394175524785,98.46778485330614,8.068196688084472,59.97538295190133,Wheat,Sandy,Durum
2024-02-28 11:09:56,8.478494481522054,4.534570236332107,38.25427666454313,41.78191050211221,46.460814600762006,132.3467137699069,89.68942522721284,36.82995922347368,6.981874619774692,280.98823170729486,Sugarcane,Sandy,Co 99004
2024-02-28 12:09:56,8.472607390048163,4.535932003728206,10.875445596680873,33.9248866058575,28.425413966336897,76.87336661057464,27.583723214924014,40.85252822191048,5.844841670966742,239.41625101616253,Sugarcane,Loamy,Co 0238
2024-02-28 13:09:56,8.476400778958027,4.544741029974117,37.84028489435099,92.0988237165711,56.67320330365725,127.18417885629395,72.42971425006802,67.49423277225137,6.981314814477113,268.3150045898197,Potato,Loamy,Yukon Gold
2024-02-28 14:09:56,8.477696806145202,4.536465783268427,14.291737872997818,80.19435186499317,61.399108444873136,18.871636210856195,31.16725626822924,84.25230096522068,8.05027352948078,281.87623237014185,Wheat,Sandy,Hard Red
2024-02-28 15:09:56,8.485285611131095,4.53590960506347,37.57619568105744,80.78805172017778,53.30805018853357,32.86102093055385,14.938781382113731,70.52618987770524,4.7353016976962845,204.8574092291563,Wheat,Loamy,Hard Red
2024-02-28 16:09:56,8.481718091447842,4.544087428903281,21.35395465698952,92.04688428731376,56.02055552482695,21.64100563651443,49.70029932251918,48.94015971733654,4.630371172325631,221.3480928288244,Wheat,Saline,Soft Red
2024-02-28 17:09:56,8.471184799223186,4.531910446771049,15.314792875614309,67.03840860358306,46.10239524564821,10.686783309257564,71.78650908687305,65.62794307456039,8.142784706647612,83.17882743493155,Rice,Sandy,Basmati
2024-02-28 18:09:56,8.481620419846974,4.529643779662782,14.578832003021,41.60000788094426,36.86160895513884,123.05933830750274,30.73962799258017,41.861591863334496,6.386169105561166,71.26241042154115,Wheat,Silt,Durum
2024-02-28 19:09:56,8.478074588597918,4.538192038499654,15.232433691545006,91.77466388024956,66.71549067740936,90.9007688621446,53.74924903875496,33.97220035858912,5.956649012673776,313.227674952893,Potato,Silt,Red
2024-02-28 20:09:56,8.47661538999847,4.5327614661596085,15.889515194255846,86.29778923275275,76.51311695579273,30.40229026465404,35.51284328359439,88.74425206443371,7.14021252671436,376.24214998082346,Potato,Silt,Yukon Gold
2024-02-28 21:09:56,8.483058381444204,4.532951603526702,40.81460296510027,79.71901542887015,54.48169009333378,115.77523349304931,67.89515401919596,58.4881980494108,6.651494096559224,179.7468489528085,Rice,Silt,Jasmine
2024-02-28 22:09:56,8.48515499761248,4.54286716895844,22.031950150379544,40.92019295310507,41.87558928696308,99.20652914523636,85.30027223755532,27.205833088256156,7.990312314881239,202.2562503066352,Potato,Saline,Yukon Gold
2024-02-28 23:09:56,8.484656400595581,4.544379869189563,13.111805817361333,99.24782870627836,63.32137841455736,77.41817420977766,79.59545408218112,14.206423242774395,6.637013490706949,268.1795281697477,Rice,Sandy,Basmati
2024-02-29 00:09:56,8.475803912383887,4.543944321079261,36.9763521005596,42.519354422648405,50.76623945138213,100.24247250534152,84.22151753684786,85.51146332715895,5.214297418767893,240.5844087712244,Rice,Peaty,Basmati
2024-02-29 01:09:56,8.478453938120744,4.545543883301536,21.02282925963689,44.92216012117081,44.016200848117094,68.81203648487579,25.169550084640345,73.76640410257811,5.030109093778911,263.87292436011694,Sugarcane,Loamy,Co 0238
2024-02-29 02:09:56,8.481656317157018,4.546205671600074,32.06963233726117,43.9303671348889,34.26207317699549,93.30846117303425,16.06133710172471,15.6543399128204,6.688698503829063,145.7770658610092,Potato,Loamy,Red
2024-02-29 03:09:56,8.484877725635613,4.529357048955865,39.67247421155115,71.78271443349587,41.0248487928069,111.10474791119456,81.99118675076829,89.54081646318906,7.864683615032152,122.98576276738656,Sugarcane,Peaty,Co 0238
2024-02-29 04:09:56,8.477604128810775,4.542252059799647,20.085571575773628,84.07255325928693,52.29389543062945,108.00090408331768,76.0190751235347,18.980558491811045,6.850158679083663,193.59516669132643,Wheat,Clay,Hard Red
2024-02-29 05:09:56,8.47907170511668,4.5373519590021525,27.002823769224623,33.34363982232055,45.99696499121259,8.160892216986271,27.244060347384927,91.76815109341494,6.426344712798452,312.6450505706988,Maize,Silt,Flint
2024-02-29 06:09:56,8.47446832512997,4.536262878770048,43.16608750027346,32.209683687035145,15.995135094110084,107.93785083221464,74.23260121163626,29.87174334786955,7.440696574304008,90.39136381090977,Rice,Silt,Arborio
2024-02-29 07:09:56,8.474018966879598,4.5428020731610435,16.112896452376265,56.25837922699739,34.18589930776997,111.18056365266402,28.00603916459613,57.76747733504875,7.814738766035968,215.3523956973284,Sugarcane,Peaty,Co 86032
2024-02-29 08:09:56,8.484062629111971,4.5313485226005215,44.82387266446315,73.32771940183862,44.62973952491935,33.539723004977986,46.38531320727808,46.305819058785865,6.504290493024815,163.62282789029544,Rice,Clay,Basmati
2024-02-29 09:09:56,8.486781200142854,4.531244456970638,38.86787948800796,99.08372962616758,52.79871982927718,120.74755747474885,49.23124240837397,25.956968150066672,5.683461162531683,175.63230879805465,Wheat,Loamy,Hard Red
2024-02-29 10:09:56,8.479639949392098,4.5431678637204085,43.61731012120284,42.54310661783434,46.978054822168005,24.272159806757276,74.86435707360475,37.80624609646699,7.069831252036035,272.20284041714297,Maize,Peaty,Dent
2024-02-29 11:09:56,8.48501766448946,4.542438930087554,11.324326320758814,65.15924129224564,52.42202089117598,103.8918654572496,30.72654573623656,82.82930504052852,5.227898753903728,241.8586167117492,Tomato,Sandy,Roma
2024-02-29 12:09:56,8.481808180125238,4.540683663279357,43.212922422908086,81.65465097810757,41.07217344726498,92.26922285039824,21.380728134008773,83.51132311988503,8.412743128156414,83.39889773787536,Tomato,Saline,Cherry
2024-02-29 13:09:56,8.476774401226974,4.535600432976384,43.00137382099895,74.89303206974284,69.17202903717941,21.54040880087339,78.21739181125935,19.808398734462035,5.343009543582166,318.0265462090065,Wheat,Saline,Soft Red
2024-02-29 14:09:56,8.481806978027542,4.543719148172911,42.47680441474888,59.476105981524505,60.914111495265686,73.03098536210967,48.08021958994507,52.22950138050762,4.851515243257073,371.5065650098568,Sugarcane,Clay,Co 86032
2024-02-29 15:09:56,8.48769018283233,4.543401514460302,30.934819504258385,91.75302378486576,47.47844493011331,82.55721146511436,81.27461827123865,61.365949286646405,8.126937692708875,180.6404739339484,Maize,Sandy,Dent
2024-02-29 16:09:56,8.47982086980445,4.540426522575237,17.98220803160805,39.81569079988389,20.583454413000137,16.434649334215663,15.505573198190865,93.02906989622362,6.846512992371768,57.73818096228246,Maize,Saline,Flint
2024-02-29 17:09:56,8.48782321827907,4.534113394793652,41.256979433147215,42.96535731163871,41.81081689159269,149.70323027472065,72.86132407251031,84.20259781349309,5.880075593636632,187.67342592269645,Tomato,Saline,Cherry
2024-02-29 18:09:56,8.466901274479552,4.537873758271353,22.458185460200607,44.61702708118846,16.674259441849557,78.23078502800018,13.435402522541938,40.31367049497153,6.303894832019603,82.46838662335972,Potato,Clay,Russet
2024-02-29 19:09:56,8.484109512521876,4.544189168387622,26.193001481624066,97.91224305333762,71.90705673187566,111.63651410167832,61.058562653446494,72.87831642571082,7.516893086083275,332.0726060590919,Sugarcane,Loamy,Co 0238
2024-02-29 20:09:56,8.480435235341192,4.546635956114009,21.472439950525896,33.37777521897884,24.366040903311745,68.30588416476428,79.00419783549657,83.60882607911297,8.020688126395399,81.36088405788917,Maize,Loamy,Sweet
2024-02-29 21:09:56,8.478504963247671,4.538367316983118,31.68740974697764,51.38296488927905,73.68769429819862,60.854238323274814,20.521441073556744,95.77408391694335,5.355391727168959,398.6922297698034,Potato,Clay,Red
2024-02-29 22:09:56,8.480458803882678,4.538751635160959,36.34817444442574,69.46753131041558,52.55194013959386,104.49934167995303,15.128065555586488,44.565319710693146,6.514971386154144,187.2033838172356,Wheat,Clay,Hard Red
2024-02-29 23:09:56,8.470062155426996,4.539191554459875,41.43310607477999,94.35308238633364,57.81509947696417,39.69453405609666,72.63135598726312,77.22101384123576,5.1456976380029245,194.0667855425711,Sugarcane,Clay,Co 86032
2024-03-01 00:09:56,8.478901640560814,4.541374465044555,36.999371765171,80.60400614952917,39.7368360702185,103.39397837300716,61.83205071138802,70.01777652579844,6.89049690433407,48.88662909998345,Maize,Sandy,Sweet
2024-03-01 01:09:56,8.48178556285756,4.5370946634997,29.646122475464185,46.92351453192312,34.1844782177767,119.0183647885843,59.257196721381895,21.538515158527247,8.39455592016163,249.0055082512993,Maize,Sandy,Dent
2024-03-01 02:09:56,8.487389470223707,4.525529074712142,26.459975732388585,69.3497143627288,47.318892096826524,104.72453748018977,67.590800706108,80.52902467884445,7.154191249967317,248.2393704845005,Tomato,Loamy,Roma
2024-03-01 03:09:56,8.477408648908632,4.545963845008235,26.83456366109233,34.817223883325426,37.12212665119801,32.254806606358166,76.61114380691018,38.18206280612421,5.425050189691433,199.38142258015307,Wheat,Peaty,Durum
2024-03-01 04:09:56,8.475957531985534,4.548973444735813,23.172901161224768,55.89328642382753,25.96519927653926,146.7126354789109,37.33068824803884,59.06890544194883,4.690356280148627,28.0016074175958,Potato,Peaty,Yukon Gold
2024-03-01 05:09:56,8.477491214782077,4.536938000701971,14.395899664283071,58.10742954029927,29.626623217063706,39.71184279837112,55.18844027054365,64.23083432149264,5.9039711728132485,49.37856625293458,Potato,Loamy,Red
2024-03-01 06:09:56,8.484577010588511,4.534666733155406,13.292541813601158,35.20675102468763,41.67324966741411,18.32411673912911,34.70415912644052,90.92820678150326,7.045583135518385,274.17178525537804,Maize,Saline,Sweet
2024-03-01 07:09:56,8.4816437555483,4.539314497388049,10.03952824530007,42.27117721203936,37.31373752783129,62.53128839892115,63.3483736986648,52.55381213054716,6.70230017828824,204.2814568694073,Tomato,Silt,Cherry
2024-03-01 08:09:56,8.477351198981165,4.539062480581356,34.350732293955815,73.88828087542205,53.75494409232904,139.04282808700844,46.11845291015722,97.63209829587336,5.031897841286746,236.812309684427,Sugarcane,Sandy,Co 86032
2024-03-01 09:09:56,8.482566337165567,4.5449775928858145,21.08345458922184,62.87399658649834,49.289601700200535,147.40770575306712,56.27214146881991,89.83893399784485,6.216333268640996,294.16409010975894,Maize,Sandy,Sweet
2024-03-01 10:09:56,8.480485387746741,4.540273197208225,11.465407309912967,53.05762442230292,51.46203728944145,105.94870835162078,60.403573827539375,51.26718325605353,6.621455501638755,313.8002981905211,Maize,Sandy,Dent
2024-03-01 11:09:56,8.484843224952664,4.536036885848144,37.33977934291521,66.3550866320802,39.24712499269018,118.21929658289314,23.964954649350297,20.910401620365626,6.392611615967255,189.22395074179525,Rice,Sandy,Basmati
2024-03-01 12:09:56,8.476489734530613,4.5334079527472095,36.892462748171,98.32459693027992,54.93212783392465,84.74472767227115,84.0303511779003,91.52601790546012,5.134442207463162,186.960882574995,Wheat,Sandy,Soft Red
2024-03-01 13:09:56,8.478361689267011,4.544328170924098,43.21305697075078,74.54482351315183,64.79044920051791,144.91109543733367,45.2277038201547,49.840842719619474,5.8934582758981335,289.8889424204173,Maize,Peaty,Sweet
2024-03-01 14:09:56,8.47803945923434,4.542997556205822,18.034610054632594,52.5633151044931,50.87948206038759,117.7674172064752,9.003770888641593,33.55220833591187,7.838562350786057,307.5437938096131,Rice,Peaty,Jasmine
2024-03-01 15:09:56,8.47268242525934,4.545302799390459,24.54865825327313,56.70903552471077,30.87446418294114,111.1735672251124,22.05982048056624,28.06396690143785,8.396164311424142,52.09589528799383,Rice,Peaty,Arborio
2024-03-01 16:09:56,8.481480601385323,4.535159066246394,34.745498756300385,50.04428265413361,30.34156631487411,48.21287349424592,30.749633819996205,46.54354999707138,6.151881413339371,97.45237023422384,Rice,Sandy,Jasmine
2024-03-01 17:09:56,8.4813052763609,4.549192184497642,26.56200216847965,56.295834471588606,50.55919199816096,59.21770230183427,27.89678540895476,73.41284500066888,5.799951598078629,299.61713782298943,Maize,Peaty,Dent
2024-03-01 18:09:56,8.480025567283212,4.531281527464714,19.79646155386108,67.94349492695913,33.86950476917423,63.09358676585644,38.4946389160443,35.154160612125565,6.518548617144858,117.32134215790876,Wheat,Saline,Soft Red
2024-03-01 19:09:56,8.478827064333124,4.543548005107008,40.73236560693937,75.05191239612063,41.97733035851377,64.00510427049323,40.11593223014083,94.06409120676842,7.108150431314623,139.53670572370032,Potato,Loamy,Yukon Gold
2024-03-01 20:09:56,8.472923146289748,4.530452086164016,26.436409780562794,95.04720242098014,43.261171534334025,141.007056015626,41.701066598887856,18.006605497220164,5.934608555952188,43.23217000797042,Potato,Clay,Russet
2024-03-01 21:09:56,8.477896773386174,4.536048343091507,40.34527961457066,82.62216500709732,42.20354127554582,64.96357698521535,48.350571311074674,80.90621434721167,5.05654845475399,62.50986251446496,Sugarcane,Sandy,Co 0238
2024-03-01 22:09:56,8.478286427417366,4.54780511465224,35.9917972783021,93.20336128893204,48.24972886217594,37.34599003392231,31.667560818339577,24.909171848093195,5.163165005603075,103.53196970125497,Wheat,Sandy,Hard Red
2024-03-01 23:09:56,8.475988613653893,4.54415682127238,11.22501784361531,42.24230213157943,29.517083424976462,5.1437141074317605,67.01760770441537,15.69874970219766,4.770355196451348,93.70879886299312,Tomato,Loamy,Beefsteak
2024-03-02 00:09:56,8.47919357144167,4.537268897922564,11.33518083686702,77.08509090259787,32.26787495092242,25.472535925190652,40.92051517571962,55.40216540042637,8.002383303212719,90.31762440723986,Rice,Peaty,Jasmine
2024-03-02 01:09:56,8.482020254284073,4.537405814785892,37.19348791960607,96.10897749830916,46.97774772335747,41.1748714171361,38.23054745512864,64.0730749933037,6.383981951272261,41.97637966693564,Wheat,Clay,Hard Red
2024-03-02 02:09:56,8.489430929506053,4.5405031105541775,21.744139869048965,36.24148625926299,30.912539006563367,95.5025398606484,5.884138861752733,53.640623160432206,4.72152398056216,220.5473336992767,Sugarcane,Clay,Co 0238
2024-03-02 03:09:56,8.480872889064159,4.542570704953803,11.916511465065009,45.99092491835168,51.94918199649802,12.015511987971532,9.326616223003972,84.10561758205249,8.024167519511817,286.3208509097417,Tomato,Loamy,Roma
2024-03-02 04:09:56,8.481287751953614,4.5462578969134135,11.48554501173522,88.67786604060481,61.2920304865473,149.60805104777432,71.00262698862797,61.05440781187242,8.447720493879974,233.0467810289486,Rice,Peaty,Basmati
2024-03-02 05:09:56,8.47962777042117,4.537718829976957,21.980069678440845,88.83576875770095,38.61126769681299,135.3974367392026,54.213790355840445,56.81307489389068,4.703868689044425,124.2440878247404,Sugarcane,Silt,Co 99004
2024-03-02 06:09:56,8.470406143923505,4.531941074682564,13.721817972765898,44.901141653117,58.87003218521877,71.94284475611718,28.39407230421321,10.21494937058279,7.665794073926285,372.2105225555951,Maize,Sandy,Sweet
2024-03-02 07:09:56,8.479867430622754,4.540784843135244,43.37870037893204,67.77429771876044,64.63230289242284,77.45761660129534,55.06350364387429,24.46342410073228,6.84502303230868,325.42981005000684,Potato,Clay,Yukon Gold
2024-03-02 08:09:56,8.480301151049705,4.537712845812458,25.88722486737508,33.7311561965884,44.11608766716702,11.523628676769862,73.06390231254872,96.43322792571551,7.804183338153356,243.31674113073169,Maize,Peaty,Flint
2024-03-02 09:09:56,8.492316210562427,4.533496831476258,19.782954937256783,86.66380069435581,50.52714792973009,7.0203611290281165,18.8210440887384,27.022236887883917,7.176754676126166,197.00730013741187,Maize,Sandy,Dent
2024-03-02 10:09:56,8.479038195176095,4.541488344576564,25.488435472337244,38.65480541665548,28.480577474444402,15.540619892007587,50.26787128873176,36.381394109084894,5.772716715211024,121.19657453490728,Tomato,Loamy,Roma
2024-03-02 11:09:56,8.481507736711668,4.538934431229536,20.42270355612969,77.52687813230341,37.792506436150596,104.35541997188908,74.2804339816409,78.57455091590568,8.393419119549181,33.06927115908263,Rice,Peaty,Jasmine
2024-03-02 12:09:56,8.479826441151474,4.541532561032349,25.7471256486267,96.4411504953256,54.552263905569625,50.37404786537025,64.30167715148033,49.43049524178397,4.510578318478554,122.90445684666273,Rice,Silt,Jasmine
2024-03-02 13:09:56,8.474156609811903,4.5355277789990645,32.61518172892666,49.28795208213665,36.7042994608555,84.32455876267208,34.21126268286736,70.98971147514526,5.745661861400774,149.39068782643534,Sugarcane,Saline,Co 86032
2024-03-02 14:09:56,8.485714114072575,4.5424335526516275,22.13659505732337,76.87819525764525,49.6807051127915,35.939854845002884,11.461635987955862,91.34216771310275,5.141213454004117,210.58933608096476,Rice,Loamy,Jasmine
2024-03-02 15:09:56,8.483759665163435,4.533414509016225,32.728956414741376,62.89660855814661,55.174694825912866,55.45481373412543,16.820653921428516,79.08359566857706,8.238862150817328,250.72834373898704,Tomato,Peaty,Beefsteak
2024-03-02 16:09:56,8.483955159735215,4.535861343051518,34.85966081154697,33.613376124439604,33.75575752321977,54.04524388996713,15.392854253990963,83.2677812528826,5.119317514324986,153.393160334255,Maize,Saline,Flint
2024-03-02 17:09:56,8.475453062726027,4.538785428844563,11.588797011243075,74.33329054904365,64.42530241784732,60.51820366239748,44.508428570168256,41.48294030495644,5.7780580561756425,354.5887792914158,Wheat,Clay,Hard Red
2024-03-02 18:09:56,8.487013971554681,4.548709092074799,11.689858969418696,49.98170866383257,54.07285529801907,56.5052356847044,86.50324098450969,72.43202221365657,6.059646326265003,379.9403266794389,Tomato,Sandy,Roma
2024-03-02 19:09:56,8.472990744686038,4.543924126842742,14.922045397733234,61.91015874180232,39.67760829939865,34.18402834876907,64.07863302888083,80.43910712307805,5.9803014301190025,185.50002527668397,Maize,Clay,Sweet
2024-03-02 20:09:56,8.482934285469002,4.545385962521339,12.72505283605587,56.8650626901986,37.197009976281976,69.17691677126277,22.793278613612944,53.019418847697146,8.378315421544475,76.24677014602854,Sugarcane,Loamy,Co 0238
2024-03-02 21:09:56,8.49095227812905,4.5470853851667155,42.77913704897684,57.886094920115205,64.48579459956538,116.5529938655624,37.501939972894775,40.02298569939087,7.892052507114901,365.7389856642704,Maize,Saline,Dent
2024-03-02 22:09:56,8.475047318374347,4.558014160679054,16.84531694101216,73.00979061393751,55.83140230589971,146.01469918020192,51.27682728686927,81.61588753882626,4.517514513161009,267.2377352562912,Rice,Silt,Arborio
2024-03-02 23:09:56,8.477168511351987,4.540207945337793,44.05560674440907,75.42165883308286,42.427786496570164,119.67455290701284,48.175062653673365,14.89264646470778,7.266611460989877,132.51848605339,Rice,Sandy,Jasmine
